id,Name,title,price,link_item,discount,sold,evaluate,location,timestamp,discount_value,final_price
713,Nam Slim Fit Xanh,Nam Slim Fit Xanh Nhạt Quần Jean Chân Thẳng Denim Quần Cotton Lưng Thun Thoáng Khí Nhanh Khô Cho Doanh Nghiệp,499000,https://www.lazada.vn/products/nam-slim-fit-xanh-nhat-quan-jean-chan-thang-denim-quan-cotton-lung-thun-thoang-khi-nhanh-kho-cho-doanh-nghiep-i2661813412.html,0.23,0,0,Hồ Chí Minh,2024-07-23 13:42:02.199729,114770.0,384230.0
714,Thuốc Nhuộm Quần Áo,Thuốc Nhuộm Quần Áo Giày Vải,50000,https://www.lazada.vn/products/thuoc-nhuom-quan-ao-giay-vai-i488294820.html,0.0,153,22,Hồ Chí Minh,2024-07-23 13:42:02.199729,0.0,50000.0
715,QUẦN JEAN BAGGY NAM,QUẦN JEAN BAGGY NAM BASIC XANH BẠC,50000,https://www.lazada.vn/products/quan-jean-baggy-nam-basic-xanh-bac-i1565185882.html,0.0,38,15,Hà Nội,2024-07-23 13:42:02.199729,0.0,50000.0
716,Quần Jean Nam Quần,Quần Jean Nam Quần Jean Nam Ống Loe Siêu Nhỏ Quần Ống Loe Cạp Vừa Co Giãn Quần Jean Màu Xanh,504000,https://www.lazada.vn/products/quan-jean-nam-quan-jean-nam-ong-loe-sieu-nho-quan-ong-loe-cap-vua-co-gian-quan-jean-mau-xanh-i746044744.html,0.43,45,18,,2024-07-23 13:42:02.199729,216720.0,287280.0
717,Phong Cách Mỹ Dáng,Phong Cách Mỹ Dáng Rộng Quần Jean Nam Hip Hop Chuông Đáy Thường Cảnh Quần Nam Hàng Mới Về,504200,https://www.lazada.vn/products/phong-cach-my-dang-rong-quan-jean-nam-hip-hop-chuong-day-thuong-canh-quan-nam-hang-moi-ve-i2661075224.html,0.0,0,0,,2024-07-23 13:42:02.199729,0.0,504200.0
718,Hợp Thời Trang Phong,Hợp Thời Trang Phong Cách Châu Âu Quần Jean Nam Nhẹ Sang Trọng Chân Thẳng Chống Phai Màu Ba Chiều Chặn Màu Mùa Xuân Bộ Sưu Tập,504400,https://www.lazada.vn/products/hop-thoi-trang-phong-cach-chau-au-quan-jean-nam-nhe-sang-trong-chan-thang-chong-phai-mau-ba-chieu-chan-mau-mua-xuan-bo-suu-tap-i2664453460.html,0.23,0,0,Hồ Chí Minh,2024-07-23 13:42:02.199729,116012.0,388388.0
719,Phong Cách Cao Cấp,Phong Cách Cao Cấp Chuông Đường Phố Đáy Quần Jean Nam Dáng Rộng Hậu Cung Quần Ông Già Mặc Thời Trang Thường Ngày,504400,https://www.lazada.vn/products/phong-cach-cao-cap-chuong-duong-pho-day-quan-jean-nam-dang-rong-hau-cung-quan-ong-gia-mac-thoi-trang-thuong-ngay-i2664593691.html,0.0,0,0,,2024-07-23 13:42:02.199729,0.0,504400.0
720,GIORDANO Men Jeans Moustache,GIORDANO Men Jeans Moustache Effect Mid Rise Denim Jeans Classic Five-Pocket Regular Simple Fashion Casual Denim Pants 01113085,509150,https://www.lazada.vn/products/giordano-men-jeans-moustache-effect-mid-rise-denim-jeans-classic-five-pocket-regular-simple-fashion-casual-denim-pants-01113085-i2421114889.html,0.49,16,5,,2024-07-23 13:42:02.199729,249483.5,259666.5
721,Quần Bò Đàn Hồi,Quần Bò Đàn Hồi Quần Nam Mẫu Xuân Thu Lót Lông Ống Đứng Rộng Rãi Mùa Thu Làm Việc Tại Công Trường Làm Việc Dày Dặn Mùa Đông Cho Nam,51000,https://www.lazada.vn/products/quan-bo-dan-hoi-quan-nam-mau-xuan-thu-lot-long-ong-dung-rong-rai-mua-thu-lam-viec-tai-cong-truong-lam-viec-day-dan-mua-dong-cho-nam-i2499615211.html,0.0,201,74,Hồ Chí Minh,2024-07-23 13:42:02.199729,0.0,51000.0
722,Quần Jean Denim Nam,Quần Jean Denim Nam Dáng Rộng Multipocket Làm Việc Đồng Phục Phong Cách Thường Ngày Quần Thời Trang Nhật Bản,510800,https://www.lazada.vn/products/quan-jean-denim-nam-dang-rong-multipocket-lam-viec-dong-phuc-phong-cach-thuong-ngay-quan-thoi-trang-nhat-ban-i2661170583.html,0.23,0,0,,2024-07-23 13:42:02.199729,117484.0,393316.0
723,Hợp Thời Trang Quần,Hợp Thời Trang Quần Jean Nam Xuân Hè 2024 Hàng Mới Về Ánh Sáng Sang Trọng Chân Thẳng Ôm Vừa Vặn Co Giãn Chân Quần Âu,513200,https://www.lazada.vn/products/hop-thoi-trang-quan-jean-nam-xuan-he-2024-hang-moi-ve-anh-sang-sang-trong-chan-thang-om-vua-van-co-gian-chan-quan-au-i2661413597.html,0.0,0,0,,2024-07-23 13:42:02.199729,0.0,513200.0
724,GIORDANO Men Moustache Effect,GIORDANO Men Moustache Effect Five-Pocket Denim Mid Rise Quality Zip Summer Fashion Casual Denim 18114619,517650,https://www.lazada.vn/products/giordano-men-moustache-effect-five-pocket-denim-mid-rise-quality-zip-summer-fashion-casual-denim-18114619-i2644096380.html,0.48,0,1,China,2024-07-23 13:42:02.199729,248472.0,269178.0
725,Thu Đông 2024 Nam,Thu Đông 2024 Nam Chân Thẳng Quần Âu Giảm Béo Bằng Độ Đàn Hồi Miễn Phí Vận Chuyển,519500,https://www.lazada.vn/products/thu-dong-2024-nam-chan-thang-quan-au-giam-beo-bang-do-dan-hoi-mien-phi-van-chuyen-i2661407404.html,0.23,0,0,Nước ngoài,2024-07-23 13:42:02.199729,119485.0,400015.0
726,Nam Ống Thẳng Co,Nam Ống Thẳng Co Giãn Quần Jean Denim Cao Cấp Phong Cách Thường Ngày Lông Cừu Thường Phù Hợp Cho Mùa Thu/Mùa Đông,519500,https://www.lazada.vn/products/nam-ong-thang-co-gian-quan-jean-denim-cao-cap-phong-cach-thuong-ngay-long-cuu-thuong-phu-hop-cho-mua-thumua-dong-i2661085692.html,0.23,0,0,Hồ Chí Minh,2024-07-23 13:42:02.199729,119485.0,400015.0
727,Nam Ống Thẳng Quần,"Nam Ống Thẳng Quần Jean Cổ Giữa Eo Công Sở Quần Ôm Vừa Vặn Độ Đàn Hồi Quần Dài Cho Mùa Xuân, Mùa Thu",519500,https://www.lazada.vn/products/nam-ong-thang-quan-jean-co-giua-eo-cong-so-quan-om-vua-van-do-dan-hoi-quan-dai-cho-mua-xuan-mua-thu-i2661075064.html,0.23,0,0,Hồ Chí Minh,2024-07-23 13:42:02.199729,119485.0,400015.0
728,Quần Jean Nam Thu,Quần Jean Nam Thu Đông 2024 Giặt Thoáng Khí Thêu Giảm Béo Mịn Hình Bóng Nhỏ Chân Thẳng Cổ Mảnh,519500,https://www.lazada.vn/products/quan-jean-nam-thu-dong-2024-giat-thoang-khi-theu-giam-beo-min-hinh-bong-nho-chan-thang-co-manh-i2661435731.html,0.0,0,0,,2024-07-23 13:42:02.199729,0.0,519500.0
729,Nam Thu Đông 2024,Nam Thu Đông 2024 Chân Thẳng Giảm Béo Quần Jean Thường Ngày Cảnh Áp Dụng Làm Mịn Hình Bóng Tăng Cường Quần Thẳng Miễn Phí Vận Chuyển,519500,https://www.lazada.vn/products/nam-thu-dong-2024-chan-thang-giam-beo-quan-jean-thuong-ngay-canh-ap-dung-lam-min-hinh-bong-tang-cuong-quan-thang-mien-phi-van-chuyen-i2661186338.html,0.23,0,0,Hồ Chí Minh,2024-07-23 13:42:02.199729,119485.0,400015.0
730,Nam Thu Đông Quần,Nam Thu Đông Quần Jean Slim Fit Chân Thẳng Quần Âu Cao Cấp Giảm Béo Hiệu Quả Mịn Ra Hình Bóng Của Bạn,519500,https://www.lazada.vn/products/nam-thu-dong-quan-jean-slim-fit-chan-thang-quan-au-cao-cap-giam-beo-hieu-qua-min-ra-hinh-bong-cua-ban-i2661324155.html,0.0,0,0,,2024-07-23 13:42:02.199729,0.0,519500.0
731,Quần Jean Nam Chân,Quần Jean Nam Chân Thẳng Giảm Béo Quần Âu Thu Đông 2024 Hình Bóng Mịn Tăng Cường Thường Xanh Dương Thẳng Quần,519800,https://www.lazada.vn/products/quan-jean-nam-chan-thang-giam-beo-quan-au-thu-dong-2024-hinh-bong-min-tang-cuong-thuong-xanh-duong-thang-quan-i2664803709.html,0.23,0,0,,2024-07-23 13:42:02.199729,119554.0,400246.0
732,Mùa Xuân Năm 2024,Mùa Xuân Năm 2024 Kaki Nam Quần Jean Slim Fit Chân Thẳng Quần Công Sở Mịn Hình Bóng Đa Năng Cho Tất Cả Các Mùa,520100,https://www.lazada.vn/products/mua-xuan-nam-2024-kaki-nam-quan-jean-slim-fit-chan-thang-quan-cong-so-min-hinh-bong-da-nang-cho-tat-ca-cac-mua-i2661038585.html,0.23,0,0,,2024-07-23 13:42:02.199729,119623.0,400477.0
733,Nam Co Giãn Slim,Nam Co Giãn Slim Fit Quần Jean Mùa Xuân 2024 Phong Cách Mới Nhỏ Quần Ống Suông Mùa Thu Nam Quần Miễn Phí vận Chuyển,520100,https://www.lazada.vn/products/nam-co-gian-slim-fit-quan-jean-mua-xuan-2024-phong-cach-moi-nho-quan-ong-suong-mua-thu-nam-quan-mien-phi-van-chuyen-i2661471201.html,0.0,0,0,,2024-07-23 13:42:02.199729,0.0,520100.0
734,Năm 2023 Nam Thu,Năm 2023 Nam Thu Xuân Quần Jean Co Giãn Slim Fit Hàn Quốc Hợp Thời Trang Nhỏ Chân Thẳng Quần Denim,524700,https://www.lazada.vn/products/nam-2023-nam-thu-xuan-quan-jean-co-gian-slim-fit-han-quoc-hop-thoi-trang-nho-chan-thang-quan-denim-i2661379837.html,0.0,0,0,,2024-07-23 13:42:02.199729,0.0,524700.0
735,Quần Jean Nam Dáng,Quần Jean Nam Dáng Rộng Chân Thẳng Dạo Phố Cao Cấp Vintage Cổ Đa Năng Quần Dài Mùa Hè Hàng Mới Về,529300,https://www.lazada.vn/products/quan-jean-nam-dang-rong-chan-thang-dao-pho-cao-cap-vintage-co-da-nang-quan-dai-mua-he-hang-moi-ve-i2661248375.html,0.0,0,0,,2024-07-23 13:42:02.199729,0.0,529300.0
736,Nam Vintage Punk Hợp,Nam Vintage Punk Hợp Thời Trang Quần Jeans Rách Xanh Denim Co Giãn Eo Phong Cách Giản Dị Slim Fit Lưng Thun Quần Jean Nam,529800,https://www.lazada.vn/products/nam-vintage-punk-hop-thoi-trang-quan-jeans-rach-xanh-denim-co-gian-eo-phong-cach-gian-di-slim-fit-lung-thun-quan-jean-nam-i2661108846.html,0.23,0,0,Hà Nội,2024-07-23 13:42:02.199729,121854.0,407946.0
737,Quần Jean Nam Thêu,Quần Jean Nam Thêu Xanh 2023 Slim Fit Quần Tây Nhỏ Chân Phong Cách Đa Năng Cho Mùa Thu/Mùa Đông,529800,https://www.lazada.vn/products/quan-jean-nam-theu-xanh-2023-slim-fit-quan-tay-nho-chan-phong-cach-da-nang-cho-mua-thumua-dong-i2661010418.html,0.0,0,0,,2024-07-23 13:42:02.199729,0.0,529800.0
738,Nam Slim Fit Quần,Nam Slim Fit Quần Jean Cao Cấp Đầu Thu Mới Xuất Hiện Micro Loe Hợp Thời Trang Co Giãn Quần Ống Suông,534900,https://www.lazada.vn/products/nam-slim-fit-quan-jean-cao-cap-dau-thu-moi-xuat-hien-micro-loe-hop-thoi-trang-co-gian-quan-ong-suong-i2663820510.html,0.0,0,0,,2024-07-23 13:42:02.199729,0.0,534900.0
739,Năm 2024 Quần Jean,Năm 2024 Quần Jean Nam Phong Cách Hàn Quốc Slim Fit Co Giãn Thêu Chữ Thường Quần Ống Suông Mịn Hình Bóng Cho Xuân Hè,536200,https://www.lazada.vn/products/nam-2024-quan-jean-nam-phong-cach-han-quoc-slim-fit-co-gian-theu-chu-thuong-quan-ong-suong-min-hinh-bong-cho-xuan-he-i2661843564.html,0.23,0,0,Phú Yên,2024-07-23 13:42:02.199729,123326.0,412874.0
740,Năm 2024 Nam Chân,"Năm 2024 Nam Chân Thẳng Vintage Quần Jean Dáng Rộng Phong Cách Thường Ngày Chuông Mỹ Đáy Cho Mùa Xuân, Mùa Thu",537900,https://www.lazada.vn/products/nam-2024-nam-chan-thang-vintage-quan-jean-dang-rong-phong-cach-thuong-ngay-chuong-my-day-cho-mua-xuan-mua-thu-i2666430670.html,0.0,0,0,,2024-07-23 13:42:02.199729,0.0,537900.0
741,"Mùa Xuân, Mùa Thu","Mùa Xuân, Mùa Thu 2024 Quần Jean Nam Chân Thẳng Hợp Thời Trang Thương Hiệu Co Giãn Slims Mịn Quần Tây Miễn Phí Vận Chuyển",538500,https://www.lazada.vn/products/mua-xuan-mua-thu-2024-quan-jean-nam-chan-thang-hop-thoi-trang-thuong-hieu-co-gian-slims-min-quan-tay-mien-phi-van-chuyen-i2661056655.html,0.23,0,0,Đà Nẵng,2024-07-23 13:42:02.199729,123855.0,414645.0
742,Quần Bò Nam JEEP,"Quần Bò Nam JEEP SPIRIT, Công Sở Đẹp Trai Thường Ngày Dáng Suông Rộng Dáng Suông",539000,https://www.lazada.vn/products/quan-bo-nam-jeep-spirit-cong-so-dep-trai-thuong-ngay-dang-suong-rong-dang-suong-i1423225153.html,0.46,42,16,Hồ Chí Minh,2024-07-23 13:42:02.199729,247940.0,291060.0
743,Quần Bò Nam JEEP,"Quần Bò Nam JEEP SPIRIT, Dáng Suông Rộng Phù Hợp Với Mọi Loại Công Sở Thường Ngày Ngoài Trời",539000,https://www.lazada.vn/products/quan-bo-nam-jeep-spirit-dang-suong-rong-phu-hop-voi-moi-loai-cong-so-thuong-ngay-ngoai-troi-i1423203558.html,0.46,40,24,,2024-07-23 13:42:02.199729,247940.0,291060.0
744,[HCM]Quần Short Jean Nam,[HCM]Quần Short Jean Nam Cotton Cao Cấp ht,54000,https://www.lazada.vn/products/hcmquan-short-jean-nam-cotton-cao-cap-ht-i1540905239.html,0.0,104,24,,2024-07-23 13:42:02.199729,0.0,54000.0
745,Thương Hiệu Hợp Thời,Thương Hiệu Hợp Thời Trang Quần Jean Nam Nhẹ Sang Trọng Thẳng Chân Co Giãn Casualslims Kích Thước Nhỏ Làm Mịn Hình Bóng Của Bạn Cho Mùa Thu,540100,https://www.lazada.vn/products/thuong-hieu-hop-thoi-trang-quan-jean-nam-nhe-sang-trong-thang-chan-co-gian-casualslims-kich-thuoc-nho-lam-min-hinh-bong-cua-ban-cho-mua-thu-i2661528417.html,0.23,0,0,,2024-07-23 13:42:02.199729,124223.0,415877.0
746,Nam Phong Cách Hàn,"Nam Phong Cách Hàn Quốc Quần Jean Giảm Béo Chân Thẳng Độ Đàn Hồi Quần Áo Cắt Chín Điểm Cho Mùa Xuân, Mùa Thu",540100,https://www.lazada.vn/products/nam-phong-cach-han-quoc-quan-jean-giam-beo-chan-thang-do-dan-hoi-quan-ao-cat-chin-diem-cho-mua-xuan-mua-thu-i2661113678.html,0.23,0,0,Hồ Chí Minh,2024-07-23 13:42:02.199729,124223.0,415877.0
747,Nam Phong Cách Vintage,Nam Phong Cách Vintage Dáng Rộng Quần Jean Thêu Chân Thẳng Quần Tây Nhập Khẩu Từ Nhật Bản Miễn Phí Vận Chuyển,540100,https://www.lazada.vn/products/nam-phong-cach-vintage-dang-rong-quan-jean-theu-chan-thang-quan-tay-nhap-khau-tu-nhat-ban-mien-phi-van-chuyen-i2661291526.html,0.23,0,0,,2024-07-23 13:42:02.199729,124223.0,415877.0
748,"Mùa Xuân, Mùa Thu","Mùa Xuân, Mùa Thu 2023 Nam Slim Fit Quần Jean Hợp Thời Trang Phong Cách Hàn Quốc Chân Thẳng Quần Cotton Slim Fit Quần Denim Miễn Phí vận Chuyển",540100,https://www.lazada.vn/products/mua-xuan-mua-thu-2023-nam-slim-fit-quan-jean-hop-thoi-trang-phong-cach-han-quoc-chan-thang-quan-cotton-slim-fit-quan-denim-mien-phi-van-chuyen-i2661203654.html,0.23,0,0,,2024-07-23 13:42:02.199729,124223.0,415877.0
749,"Mùa Xuân, Mùa Thu","Mùa Xuân, Mùa Thu Quần Jean Nam Dáng Rộng Chân Thẳng Cổ Vintage Chuông Đáy Phong Cách Mỹ Dạo Phố Cao Cấp Hợp Thời Trang",540100,https://www.lazada.vn/products/mua-xuan-mua-thu-quan-jean-nam-dang-rong-chan-thang-co-vintage-chuong-day-phong-cach-my-dao-pho-cao-cap-hop-thoi-trang-i2661057200.html,0.0,0,0,,2024-07-23 13:42:02.199729,0.0,540100.0
750,Quần Jean Nam Mới,Quần Jean Nam Mới Thu Slim Fit Mịn Hình Bóng Nhỏ Thêu Co Giãn Hợp Thời Trang Thương Hiệu Ga Châu Âu Quần Thường Ngày,540300,https://www.lazada.vn/products/quan-jean-nam-moi-thu-slim-fit-min-hinh-bong-nho-theu-co-gian-hop-thoi-trang-thuong-hieu-ga-chau-au-quan-thuong-ngay-i2664569660.html,0.23,0,0,,2024-07-23 13:42:02.199729,124269.0,416031.0
751,Quần Jean Vải Modal,Quần Jean Vải Modal Quần Nam Trẻ Trung Thường Ngày Siêu Mỏng Dáng Suông Màu Xanh Nhạt,543100,https://www.lazada.vn/products/quan-jean-vai-modal-quan-nam-tre-trung-thuong-ngay-sieu-mong-dang-suong-mau-xanh-nhat-i1747456691.html,0.33,65,13,,2024-07-23 13:42:02.199729,179223.0,363877.0
752,Thương Hiệu Hợp Thời,Thương Hiệu Hợp Thời Trang Nam Có Lỗ Quần Short Denim Slim Fit Xe Máy Quần Lưng Thun Viền Ghép Đeo Quần Jean,543100,https://www.lazada.vn/products/thuong-hieu-hop-thoi-trang-nam-co-lo-quan-short-denim-slim-fit-xe-may-quan-lung-thun-vien-ghep-deo-quan-jean-i2661059192.html,0.23,0,0,,2024-07-23 13:42:02.199729,124913.0,418187.0
753,Nam Vintage Chân Thẳng,Nam Vintage Chân Thẳng Denim Jeans Chuông Đáy Dáng Rộng Nhiều Túi Cao Cấp Thời Trang Đường Phố Phong Cách Mỹ,543400,https://www.lazada.vn/products/nam-vintage-chan-thang-denim-jeans-chuong-day-dang-rong-nhieu-tui-cao-cap-thoi-trang-duong-pho-phong-cach-my-i2664633490.html,0.23,0,0,,2024-07-23 13:42:02.199729,124982.0,418418.0
754,Quần Jean Nam Dáng,Quần Jean Nam Dáng Rộng Cổ Hậu Cung Quần Phong Cách Nhật Bản Thu Xuân Nam Quần Áo Miễn Phí Vận Chuyển,545200,https://www.lazada.vn/products/quan-jean-nam-dang-rong-co-hau-cung-quan-phong-cach-nhat-ban-thu-xuan-nam-quan-ao-mien-phi-van-chuyen-i2661692532.html,0.23,0,0,Hồ Chí Minh,2024-07-23 13:42:02.199729,125396.0,419804.0
755,Nam Phong Cách Nhật,"Nam Phong Cách Nhật Bản Dáng Rộng Quần Jean Áo Quần Ống Suông Mới Mùa Xuân, Mùa Thu Thời Trang",545500,https://www.lazada.vn/products/nam-phong-cach-nhat-ban-dang-rong-quan-jean-ao-quan-ong-suong-moi-mua-xuan-mua-thu-thoi-trang-i2664614692.html,0.0,0,0,,2024-07-23 13:42:02.199729,0.0,545500.0
756,Quần jean nam rách,Quần jean nam rách VÁ DA boy phố phong cách trẻ trung chất bò dày co giãn mẫu mới nhất cao cấp hót trend,55000,https://www.lazada.vn/products/quan-jean-nam-rach-va-da-boy-pho-phong-cach-tre-trung-chat-bo-day-co-gian-mau-moi-nhat-cao-cap-hot-trend-i2290466443.html,0.65,38,12,China,2024-07-23 13:42:02.199729,35750.0,19250.0
757,Quần jean nam đen,Quần jean nam đen IN CHỮ boy phố trẻ trung chất bò dày dặn co giãn mẫu mới cao cấp hót trend,55000,https://www.lazada.vn/products/quan-jean-nam-den-in-chu-boy-pho-tre-trung-chat-bo-day-dan-co-gian-mau-moi-cao-cap-hot-trend-i2178788820.html,0.44,34,13,,2024-07-23 13:42:02.199729,24200.0,30800.0
758,Quần jean nam rách,Quần jean nam rách gối Quần dài nam N77 FASHION chất bò vải dày co giãn form chuẩn dáng mẫu mới nhất cao cấp N77 FASHION,55000,https://www.lazada.vn/products/quan-jean-nam-rach-goi-quan-dai-nam-n77-fashion-chat-bo-vai-day-co-gian-form-chuan-dang-mau-moi-nhat-cao-cap-n77-fashion-i1285462318.html,0.3,167,47,,2024-07-23 13:42:02.199729,16500.0,38500.0
759,Quần jean nam đen,Quần jean nam đen trơn kiểu dáng lịch sự sang trong chất vải dày co giãn mẫu mới cao cấp,55000,https://www.lazada.vn/products/quan-jean-nam-den-tron-kieu-dang-lich-su-sang-trong-chat-vai-day-co-gian-mau-moi-cao-cap-i2208576145.html,0.44,104,31,Hà Nội,2024-07-23 13:42:02.199729,24200.0,30800.0
760,"Ví, Bóp","Ví, Bóp",55000,https://www.lazada.vn/products/vi-bop-i1798023180.html,0.0,5,0,Hồ Chí Minh,2024-07-23 13:42:02.199729,0.0,55000.0
761,(Ảnh thật) Mẫu mới,(Ảnh thật) Mẫu mới quần jeans suông ống rộng co dãn màu sắc nét 4men QUAN JEAN 001,55000,https://www.lazada.vn/products/anh-that-mau-moi-quan-jeans-suong-ong-rong-co-dan-mau-sac-net-4men-quan-jean-001-i2436826854.html,0.63,33,23,Hồ Chí Minh,2024-07-23 13:42:02.199729,34650.0,20350.0
762,"Mùa Xuân, Mùa Thu","Mùa Xuân, Mùa Thu Dạo Phố Cao Cấp Quần Jean Ống Suông Màu Đen Đa Năng Ins Mặt Trước Phong Cách Mỹ Quần Drap Bán Buôn",555000,https://www.lazada.vn/products/mua-xuan-mua-thu-dao-pho-cao-cap-quan-jean-ong-suong-mau-den-da-nang-ins-mat-truoc-phong-cach-my-quan-drap-ban-buon-i2667121847.html,0.0,0,0,,2024-07-23 13:42:02.199729,0.0,555000.0
763,Nam Vintage Quần Jean,"Nam Vintage Quần Jean Dáng Rộng Cắt Nón Phong Cách Mỹ Dạo Phố Quần Công Việc Nặng Giặt Quần Đa Năng Cho Mùa Xuân, Mùa Thu",555400,https://www.lazada.vn/products/nam-vintage-quan-jean-dang-rong-cat-non-phong-cach-my-dao-pho-quan-cong-viec-nang-giat-quan-da-nang-cho-mua-xuan-mua-thu-i2661803130.html,0.23,0,0,China,2024-07-23 13:42:02.199729,127742.0,427658.0
764,Autumnblack Nam Quần Jean,Autumnblack Nam Quần Jean Co Giãn Cao Cấp Giảm Béo Quần Âu Hợp Thời Trang Thêu In Thương Hiệu Trẻ Trung Smooths Hình Bóng,555400,https://www.lazada.vn/products/autumnblack-nam-quan-jean-co-gian-cao-cap-giam-beo-quan-au-hop-thoi-trang-theu-in-thuong-hieu-tre-trung-smooths-hinh-bong-i2660917755.html,0.23,0,0,,2024-07-23 13:42:02.199729,127742.0,427658.0
765,QUẦN JANE NAM [1007,QUẦN JANE NAM [1007 - CAO CẤP],559000,https://www.lazada.vn/products/quan-jane-nam-1007-cao-cap-i2542889035.html,0.37,0,0,,2024-07-23 13:42:02.199729,206830.0,352170.0
766,QUẦN JANE NAM XIGETU,QUẦN JANE NAM XIGETU [ HÀNG CAO CẤP -RL625],560000,https://www.lazada.vn/products/quan-jane-nam-xigetu-hang-cao-cap-rl625-i2175977708.html,0.37,10,5,Hồ Chí Minh,2024-07-23 13:42:02.199729,207200.0,352800.0
767,Năm 2023 Nam Slim,Năm 2023 Nam Slim Fit Quần Jean Thêu Sang Trọng Nhẹ Dệt Dây Độ Đàn Hồi Cao Mịn Hình Bóng Quần Dài Thường Ngày,560600,https://www.lazada.vn/products/nam-2023-nam-slim-fit-quan-jean-theu-sang-trong-nhe-det-day-do-dan-hoi-cao-min-hinh-bong-quan-dai-thuong-ngay-i2661854160.html,0.23,0,0,Nước ngoài,2024-07-23 13:42:02.199729,128938.0,431662.0
768,Hợp Thời Trang Chân,"Hợp Thời Trang Chân Thẳng Giảm Béo Quần Jean Nam Mùa Xuân, Mùa Thu Ánh Sáng Sang Trọng Vintage Giặt In Độ Đàn Hồi Slim Fit Quần Denim",560600,https://www.lazada.vn/products/hop-thoi-trang-chan-thang-giam-beo-quan-jean-nam-mua-xuan-mua-thu-anh-sang-sang-trong-vintage-giat-in-do-dan-hoi-slim-fit-quan-denim-i2661486265.html,0.23,0,0,,2024-07-23 13:42:02.199729,128938.0,431662.0
769,Nam Cao Cấp Màu,Nam Cao Cấp Màu Xám Quần Jean Thêu Dây Nhẹ Co Giãn Quần Cắt Giảm Béo Hiệu Quả Cho Cảnh Thường Ngày,560600,https://www.lazada.vn/products/nam-cao-cap-mau-xam-quan-jean-theu-day-nhe-co-gian-quan-cat-giam-beo-hieu-qua-cho-canh-thuong-ngay-i2661071735.html,0.23,0,0,Hà Nội,2024-07-23 13:42:02.199729,128938.0,431662.0
770,Vintage Quần Jean Nam,Vintage Quần Jean Nam Slim Fit Co Giãn Quần Denim Lưng Thun Chân Thẳng Xanh Dương Co Giãn Quần Cotton Thời Trang Hợp Thời Trang,560600,https://www.lazada.vn/products/vintage-quan-jean-nam-slim-fit-co-gian-quan-denim-lung-thun-chan-thang-xanh-duong-co-gian-quan-cotton-thoi-trang-hop-thoi-trang-i2661575958.html,0.23,0,0,,2024-07-23 13:42:02.199729,128938.0,431662.0
771,Người đàn ông jeans,Người đàn ông jeans baggy Quần bò hip hop nhiều túi Skateboard quần jean vận chuyển hàng hóa cho nam tác chiến chạy bộ quần denim Kích thước 38-46,564000,https://www.lazada.vn/products/nguoi-dan-ong-jeans-baggy-quan-bo-hip-hop-nhieu-tui-skateboard-quan-jean-van-chuyen-hang-hoa-cho-nam-tac-chien-chay-bo-quan-denim-kich-thuoc-38-46-i2495271052.html,0.09,0,2,Hồ Chí Minh,2024-07-23 13:42:02.199729,50760.0,513240.0
772,Quần Jean Nam Dáng,"Quần Jean Nam Dáng Rộng Nhỏ Chân Thẳng Phong Cách Nhật Bản Quần Co Giãn Cho Mùa Xuân, Mùa Thu Miễn Phí Vận Chuyển",565700,https://www.lazada.vn/products/quan-jean-nam-dang-rong-nho-chan-thang-phong-cach-nhat-ban-quan-co-gian-cho-mua-xuan-mua-thu-mien-phi-van-chuyen-i2661822276.html,0.23,0,0,Hà Nội,2024-07-23 13:42:02.199729,130111.0,435589.0
773,Nam Dáng Rộng Chân,"Nam Dáng Rộng Chân Thẳng Quần Jean Cổ Micro-Lưng Quần Co Giãn Cho Mùa Xuân, Mùa Thu Miễn Phí Vận Chuyển",565700,https://www.lazada.vn/products/nam-dang-rong-chan-thang-quan-jean-co-micro-lung-quan-co-gian-cho-mua-xuan-mua-thu-mien-phi-van-chuyen-i2661543253.html,0.23,0,0,,2024-07-23 13:42:02.199729,130111.0,435589.0
774,Quần Bò Nam Chính,Quần Bò Nam Chính Hãng Mới 2021 Quần Jean Ôm Sát Co Giãn Cao Cấp Thời Trang Công Sở Phong Cách Cổ Điển Quần Denim Thương Hiệu Cho Nam,566667,https://www.lazada.vn/products/quan-bo-nam-chinh-hang-moi-2021-quan-jean-om-sat-co-gian-cao-cap-thoi-trang-cong-so-phong-cach-co-dien-quan-denim-thuong-hieu-cho-nam-i1503491514.html,0.43,35,8,,2024-07-23 13:42:02.199729,243666.81,323000.19
775,Giordano quần jean dài,Giordano quần jean dài 5 túi chất vải Tencel mỏng stone wash râu mèo nam Free Shipping 18113001,568650,https://www.lazada.vn/products/giordano-quan-jean-dai-5-tui-chat-vai-tencel-mong-stone-wash-rau-meo-nam-free-shipping-18113001-i2153194733.html,0.43,67,19,,2024-07-23 13:42:02.199729,244519.5,324130.5
776,Quần Bò Đàn Hồi,Quần Bò Đàn Hồi Dày Dặn Lót Lông Cho Nam Quần Dài Giữ Ấm Lót Bông Mùa Thu Đông Thường Ngày Rộng Rãi Ống Đứng Cho Nam Sành Điệu,57000,https://www.lazada.vn/products/quan-bo-dan-hoi-day-dan-lot-long-cho-nam-quan-dai-giu-am-lot-bong-mua-thu-dong-thuong-ngay-rong-rai-ong-dung-cho-nam-sanh-dieu-i1641803456.html,0.93,234,73,Hồ Chí Minh,2024-07-23 13:42:02.199729,53010.0,3990.0
